EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10037009,CO., ,06/24/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,KY,CST, , ,C,0, ,0,0, , ,0,0,0, ,0, , ,06/24/1955,1400,37.08,-88.58, , ,"","",271
10064808,RANDOLPH CO., ,06/24/1955,2100,Thunderstorm Wind,0, ,0,0,0,0,MO,CST, , ,C,175, ,0,0, , ,0,0,0, ,0, , ,06/24/1955,2100,39.50,-92.58, , ,"","",272
10127166,KNOX CO., ,06/25/1955,1715,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,93, ,0,0, , ,0,0,0, ,0, , ,06/25/1955,1715,36.00,-84.00, , ,"","",273
9991502,DUVAL CO., ,06/26/1955,1500,Thunderstorm Wind,51, ,0,0,0,0,FL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,06/26/1955,1500,30.38,-81.68, , ,"","",274
9984203,UNION CO., ,06/27/1955,1528,Thunderstorm Wind,60, ,0,0,0,0,AR,CST, , ,C,139, ,0,0, , ,0,0,0, ,0, , ,06/27/1955,1528,33.20,-92.78, , ,"","",275
10053158,DOUGLAS CO., ,06/28/1955,2115,Thunderstorm Wind,65, ,0,0,0,0,MN,CST, , ,C,41, ,0,0, , ,0,0,0, ,0, , ,06/28/1955,2115,45.88,-95.40, , ,"","",276
10028794,MARSHALL CO., ,06/30/1955,1530,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,117, ,0,0, , ,0,0,0, ,0, , ,06/30/1955,1530,39.70,-96.68, , ,"","",277
10028796,MITCHELL CO., ,06/30/1955,1830,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,123, ,0,0, , ,0,0,0, ,0, , ,06/30/1955,1830,39.50,-98.08, , ,"","",278
10028800,WASHINGTON CO., ,06/30/1955,1915,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,201, ,0,0, , ,0,0,0, ,0, , ,06/30/1955,1915,39.58,-97.28, , ,"","",279
10029352,RAPIDES PAR., ,07/01/1955,1345,Thunderstorm Wind,67, ,0,0,0,0,LA,CST, , ,C,79, ,0,0, , ,0,0,0, ,0, , ,07/01/1955,1345,31.40,-92.28, , ,"","",280
10029353,RAPIDES PAR., ,07/01/1955,1350,Thunderstorm Wind,70, ,0,0,0,0,LA,CST, , ,C,79, ,0,0, , ,0,0,0, ,0, , ,07/01/1955,1350,31.40,-92.28, , ,"","",281
10010838,MOULTRIE CO., ,07/01/1955,1730,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,139, ,0,0, , ,0,0,0, ,0, , ,07/01/1955,1730,39.70,-88.58, , ,"","",282
10053161,RENVILLE CO., ,07/01/1955,1930,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,129, ,0,0, , ,0,0,0, ,0, , ,07/01/1955,1930,44.88,-94.90, , ,"","",283
10147914,WALWORTH CO., ,07/03/1955,530,Thunderstorm Wind,0, ,0,0,0,0,WI,CST, , ,C,127, ,0,0, , ,0,0,0, ,0, , ,07/03/1955,530,42.50,-88.58, , ,"","",284
10083345,FRANKLIN CO., ,07/03/1955,1300,Thunderstorm Wind,0, ,0,0,0,0,OH,CST, , ,C,49, ,0,0, , ,0,0,0, ,0, , ,07/03/1955,1300,40.08,-83.00, , ,"","",285
10053165,OTTER TAIL CO., ,07/03/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,111, ,0,0, , ,0,0,0, ,0, , ,07/03/1955,1500,46.28,-96.08, , ,"","",286
10039457,CLINTON CO., ,07/04/1955,1240,Thunderstorm Wind,65, ,0,0,0,0,MI,CST, , ,C,37, ,0,0, , ,0,0,0, ,0, , ,07/04/1955,1240,42.78,-84.58, , ,"","",287
10127167,MARION CO., ,07/04/1955,1315,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,115, ,0,0, , ,0,0,0, ,0, , ,07/04/1955,1315,35.00,-85.58, , ,"","",288
10075760,CALDWELL CO., ,07/04/1955,1600,Thunderstorm Wind,0, ,0,0,0,0,NC,CST, , ,C,27, ,0,0, , ,0,0,0, ,0, , ,07/04/1955,1600,35.88,-81.50, , ,"","",289
10010839,HENRY CO., ,07/04/1955,1653,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,73, ,0,0, , ,0,0,0, ,0, , ,07/04/1955,1653,41.20,-90.00, , ,"","",290
10153929,PITTSYLVANIA CO., ,07/05/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,VA,CST, , ,C,143, ,0,0, , ,0,0,0, ,0, , ,07/05/1955,1400,36.58,-79.58, , ,"","",291
10010840,COOK CO., ,07/05/1955,1437,Thunderstorm Wind,52, ,0,0,0,0,IL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,07/05/1955,1437,41.78,-87.68, , ,"","",292
10089694,MORTON CO., ,07/06/1955,2100,Thunderstorm Wind,65, ,0,0,0,0,ND,CST, , ,C,59, ,0,0, , ,0,0,0, ,0, , ,07/06/1955,2100,46.78,-100.78, , ,"","",293
10053170,HENNEPIN CO., ,07/07/1955,2000,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,53, ,0,0, , ,0,0,0, ,0, , ,07/07/1955,2000,44.88,-93.18, , ,"","",294
10015679,JASPER CO., ,07/08/1955,1100,Thunderstorm Wind,0, ,0,0,0,0,IA,CST, , ,C,99, ,0,0, , ,0,0,0, ,0, , ,07/08/1955,1100,41.78,-93.28, , ,"","",295
10083346,LORAIN CO., ,07/09/1955,500,Thunderstorm Wind,0, ,0,0,0,0,OH,CST, , ,C,93, ,0,0, , ,0,0,0, ,0, , ,07/09/1955,500,41.38,-82.08, , ,"","",296
10039461,BERRIEN CO., ,07/09/1955,930,Thunderstorm Wind,70, ,0,0,0,0,MI,CST, , ,C,21, ,0,0, , ,0,0,0, ,0, , ,07/09/1955,930,42.08,-86.40, , ,"","",297
10005159,CO., ,07/09/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,IN,CST, , ,C,0, ,0,0, , ,0,0,0, ,0, , ,07/09/1955,1400,39.78,-84.78, , ,"","",298
10083347,ALLEN CO., ,07/09/1955,1400,Thunderstorm Wind,75, ,0,0,0,0,OH,CST, , ,C,3, ,0,0, , ,0,0,0, ,0, , ,07/09/1955,1400,40.70,-84.08, , ,"","",299
10028804,GOVE CO., ,07/09/1955,2000,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,63, ,0,0, , ,0,0,0, ,0, , ,07/09/1955,2000,39.08,-100.58, , ,"","",300
10064811,MARIES CO., ,07/10/1955,1505,Thunderstorm Wind,65, ,0,0,0,0,MO,CST, , ,C,125, ,0,0, , ,0,0,0, ,0, , ,07/10/1955,1505,38.08,-91.78, , ,"","",301
10147662,OHIO CO., ,07/10/1955,1730,Thunderstorm Wind,0, ,0,0,0,0,WV,CST, , ,C,69, ,0,0, , ,0,0,0, ,0, , ,07/10/1955,1730,40.08,-80.68, , ,"","",302
10122776,HARRIS CO., ,07/11/1955,1745,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,201, ,0,0, , ,0,0,0, ,0, , ,07/11/1955,1745,29.78,-95.40, , ,"","",303
10111012,BROWN CO., ,07/12/1955,1500,Thunderstorm Wind,73, ,0,0,0,0,SD,CST, , ,C,13, ,0,0, , ,0,0,0, ,0, , ,07/12/1955,1500,45.50,-98.40, , ,"","",304
10069385,HOLT CO., ,07/12/1955,1515,Thunderstorm Wind,0, ,0,0,0,0,NE,CST, , ,C,89, ,0,0, , ,0,0,0, ,0, , ,07/12/1955,1515,42.50,-98.58, , ,"","",305
10111013,BEADLE CO., ,07/12/1955,1639,Thunderstorm Wind,60, ,0,0,0,0,SD,CST, , ,C,5, ,0,0, , ,0,0,0, ,0, , ,07/12/1955,1639,44.38,-98.18, , ,"","",306
10089695,GRAND FORKS CO., ,07/12/1955,1647,Thunderstorm Wind,65, ,0,0,0,0,ND,CST, , ,C,35, ,0,0, , ,0,0,0, ,0, , ,07/12/1955,1647,48.00,-97.18, , ,"","",307
10089696,MCLEAN CO., ,07/12/1955,1800,Thunderstorm Wind,0, ,0,0,0,0,ND,CST, , ,C,55, ,0,0, , ,0,0,0, ,0, , ,07/12/1955,1800,47.70,-101.40, , ,"","",308
10028805,RICE CO., ,07/12/1955,1830,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,159, ,0,0, , ,0,0,0, ,0, , ,07/12/1955,1830,38.38,-98.08, , ,"","",309
10028807,RAWLINS CO., ,07/13/1955,1300,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,153, ,0,0, , ,0,0,0, ,0, , ,07/13/1955,1300,39.78,-101.28, , ,"","",310
10025189,DECATUR CO., ,07/13/1955,1330,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,39, ,0,0, , ,0,0,0, ,0, , ,07/13/1955,1330,39.78,-100.58, , ,"","",311
10025190,SMITH CO., ,07/13/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,183, ,0,0, , ,0,0,0, ,0, , ,07/13/1955,1400,39.78,-99.00, , ,"","",312
10025191,ELLIS CO., ,07/13/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,51, ,0,0, , ,0,0,0, ,0, , ,07/13/1955,1400,39.00,-99.18, , ,"","",313
10069391,STANTON CO., ,07/13/1955,1730,Thunderstorm Wind,0, ,0,0,0,0,NE,CST, , ,C,167, ,0,0, , ,0,0,0, ,0, , ,07/13/1955,1730,42.00,-97.18, , ,"","",314
10092597,TULSA CO., ,07/15/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,143, ,0,0, , ,0,0,0, ,0, , ,07/15/1955,1500,36.08,-95.90, , ,"","",315
10092598,GARVIN CO., ,07/15/1955,1530,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,49, ,0,0, , ,0,0,0, ,0, , ,07/15/1955,1530,34.78,-97.18, , ,"","",316
10122777,TARRANT CO., ,07/15/1955,2158,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,439, ,0,0, , ,0,0,0, ,0, , ,07/15/1955,2158,32.88,-97.08, , ,"","",317
10010650,BANNOCK CO., ,07/17/1955,1640,Thunderstorm Wind,63, ,0,0,0,0,ID,CST, , ,C,5, ,0,0, , ,0,0,0, ,0, , ,07/17/1955,1640,42.88,-112.58, , ,"","",318
10063471,JACKSON CO., ,07/18/1955,1710,Thunderstorm Wind,75, ,0,0,0,0,MO,CST, , ,C,95, ,0,0, , ,0,0,0, ,0, , ,07/18/1955,1710,39.08,-94.58, , ,"","",319
9991503,BAY CO., ,07/18/1955,1900,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,5, ,0,0, , ,0,0,0, ,0, , ,07/18/1955,1900,30.08,-85.58, , ,"","",320
10073339,CASCADE CO., ,07/18/1955,1930,Thunderstorm Wind,60, ,0,0,0,0,MT,CST, , ,C,13, ,0,0, , ,0,0,0, ,0, , ,07/18/1955,1930,47.50,-111.18, , ,"","",321
9990153,SAN DIEGO CO., ,07/18/1955,2200,Thunderstorm Wind,0, ,0,0,0,0,CA,CST, , ,C,73, ,0,0, , ,0,0,0, ,0, , ,07/18/1955,2200,33.28,-116.28, , ,"","",322
10000342,WARREN CO., ,07/19/1955,1430,Thunderstorm Wind,0, ,0,0,0,0,GA,CST, , ,C,301, ,0,0, , ,0,0,0, ,0, , ,07/19/1955,1430,33.38,-82.58, , ,"","",323
10025406,ELLIS CO., ,07/22/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,KS,CST, , ,C,51, ,0,0, , ,0,0,0, ,0, , ,07/22/1955,1500,39.08,-99.08, , ,"","",324
10149540,GRANT CO., ,07/24/1955,600,Thunderstorm Wind,0, ,0,0,0,0,WA,CST, , ,C,25, ,0,0, , ,0,0,0, ,0, , ,07/24/1955,600,47.70,-119.10, , ,"","",325
9984204,LOGAN CO., ,07/24/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,AR,CST, , ,C,83, ,0,0, , ,0,0,0, ,0, , ,07/24/1955,1500,35.28,-93.68, , ,"","",326
9991504,DUVAL CO., ,07/24/1955,1600,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,31, ,0,0, , ,0,0,0, ,0, , ,07/24/1955,1600,30.28,-81.50, , ,"","",327
10122778,FORT BEND CO., ,07/25/1955,1430,Thunderstorm Wind,66, ,0,0,0,0,TX,CST, , ,C,157, ,0,0, , ,0,0,0, ,0, , ,07/25/1955,1430,29.58,-95.50, , ,"","",328
10089697,MORTON CO., ,07/26/1955,23,Thunderstorm Wind,65, ,0,0,0,0,ND,CST, , ,C,59, ,0,0, , ,0,0,0, ,0, , ,07/26/1955,23,46.78,-100.78, , ,"","",329
9990261,CROWLEY CO., ,07/26/1955,1600,Thunderstorm Wind,0, ,0,0,0,0,CO,CST, , ,C,25, ,0,0, , ,0,0,0, ,0, , ,07/26/1955,1600,38.20,-103.90, , ,"","",330
10039463,WAYNE CO., ,07/27/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,MI,CST, , ,C,163, ,0,0, , ,0,0,0, ,0, , ,07/27/1955,1500,42.38,-83.00, , ,"","",331
9976780,JEFFERSON CO., ,07/28/1955,1500,Thunderstorm Wind,52, ,0,0,0,0,AL,CST, , ,C,73, ,0,0, , ,0,0,0, ,0, , ,07/28/1955,1500,33.58,-86.78, , ,"","",332
10075761,GASTON CO., ,07/28/1955,1800,Thunderstorm Wind,0, ,0,0,0,0,NC,CST, , ,C,71, ,0,0, , ,0,0,0, ,0, , ,07/28/1955,1800,35.38,-81.28, , ,"","",333
10092600,PITTSBURG CO., ,07/28/1955,1815,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,121, ,0,0, , ,0,0,0, ,0, , ,07/28/1955,1815,34.78,-95.68, , ,"","",334
10053172,HENNEPIN CO., ,07/28/1955,2000,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,53, ,0,0, , ,0,0,0, ,0, , ,07/28/1955,2000,44.88,-93.18, , ,"","",335
9991505,HILLSBOROUGH CO., ,07/28/1955,2330,Thunderstorm Wind,0, ,0,0,0,0,FL,CST, , ,C,57, ,0,0, , ,0,0,0, ,0, , ,07/28/1955,2330,28.00,-82.50, , ,"","",336
10053174,TRAVERSE CO., ,07/29/1955,1530,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,155, ,0,0, , ,0,0,0, ,0, , ,07/29/1955,1530,45.78,-96.50, , ,"","",337
10053175,ST. LOUIS CO., ,07/29/1955,2300,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,137, ,0,0, , ,0,0,0, ,0, , ,07/29/1955,2300,47.08,-92.68, , ,"","",338
10053176,OTTER TAIL CO., ,07/30/1955,600,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,111, ,0,0, , ,0,0,0, ,0, , ,07/30/1955,600,46.70,-95.68, , ,"","",339
10053177,HOUSTON CO., ,07/30/1955,1315,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,55, ,0,0, , ,0,0,0, ,0, , ,07/30/1955,1315,43.58,-91.50, , ,"","",340
10000343,GRADY CO., ,07/30/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,GA,CST, , ,C,131, ,0,0, , ,0,0,0, ,0, , ,07/30/1955,1400,30.90,-84.18, , ,"","",341
10147916,WAUKESHA CO., ,07/31/1955,500,Thunderstorm Wind,0, ,0,0,0,0,WI,CST, , ,C,133, ,0,0, , ,0,0,0, ,0, , ,07/31/1955,500,43.08,-88.50, , ,"","",342
10053178,HOUSTON CO., ,07/31/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,55, ,0,0, , ,0,0,0, ,0, , ,07/31/1955,1400,43.58,-91.50, , ,"","",343
10147918,IOWA CO., ,07/31/1955,1755,Thunderstorm Wind,55, ,0,0,0,0,WI,CST, , ,C,49, ,0,0, , ,0,0,0, ,0, , ,07/31/1955,1755,43.20,-90.18, , ,"","",344
10015682,WINNESHIEK CO., ,07/31/1955,1940,Thunderstorm Wind,0, ,0,0,0,0,IA,CST, , ,C,191, ,0,0, , ,0,0,0, ,0, , ,07/31/1955,1940,43.20,-91.78, , ,"","",345
10039464,WAYNE CO., ,08/01/1955,1440,Thunderstorm Wind,0, ,0,0,0,0,MI,CST, , ,C,163, ,0,0, , ,0,0,0, ,0, , ,08/01/1955,1440,42.38,-83.00, , ,"","",346
9982830,PINAL CO., ,08/02/1955,2030,Thunderstorm Wind,0, ,0,0,0,0,AZ,CST, , ,C,21, ,0,0, , ,0,0,0, ,0, , ,08/02/1955,2030,33.00,-110.68, , ,"","",347
10122780,GONZALES CO., ,08/03/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,177, ,0,0, , ,0,0,0, ,0, , ,08/03/1955,1500,29.48,-97.40, , ,"","",348
10127168,BLOUNT CO., ,08/03/1955,1900,Thunderstorm Wind,0, ,0,0,0,0,TN,CST, , ,C,9, ,0,0, , ,0,0,0, ,0, , ,08/03/1955,1900,35.78,-84.00, , ,"","",349
10089701,GRAND FORKS CO., ,08/03/1955,2014,Thunderstorm Wind,75, ,0,0,0,0,ND,CST, , ,C,35, ,0,0, , ,0,0,0, ,0, , ,08/03/1955,2014,48.00,-97.40, , ,"","",350
10089702,GRAND FORKS CO., ,08/03/1955,2028,Thunderstorm Wind,60, ,0,0,0,0,ND,CST, , ,C,35, ,0,0, , ,0,0,0, ,0, , ,08/03/1955,2028,48.00,-97.40, , ,"","",351
10089704,CO., ,08/03/1955,2128,Thunderstorm Wind,73, ,0,0,0,0,ND,CST, , ,C,0, ,0,0, , ,0,0,0, ,0, , ,08/03/1955,2128,46.88,-96.78, , ,"","",352
10092602,TILLMAN CO., ,08/04/1955,1545,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,141, ,0,0, , ,0,0,0, ,0, , ,08/04/1955,1545,34.38,-99.00, , ,"","",353
10118806,STEPHENS CO., ,08/04/1955,1800,Thunderstorm Wind,54, ,0,0,0,0,TX,CST, , ,C,429, ,0,0, , ,0,0,0, ,0, , ,08/04/1955,1800,32.78,-98.90, , ,"","",354
10089705,MORTON CO., ,08/05/1955,1930,Thunderstorm Wind,0, ,0,0,0,0,ND,CST, , ,C,59, ,0,0, , ,0,0,0, ,0, , ,08/05/1955,1930,46.78,-100.78, , ,"","",355
10000344,RICHMOND CO., ,08/06/1955,1330,Thunderstorm Wind,0, ,0,0,0,0,GA,CST, , ,C,245, ,0,0, , ,0,0,0, ,0, , ,08/06/1955,1330,33.38,-82.08, , ,"","",356
10025408,ELLSWORTH CO., ,08/06/1955,1800,Thunderstorm Wind,74, ,0,0,0,0,KS,CST, , ,C,53, ,0,0, , ,0,0,0, ,0, , ,08/06/1955,1800,38.70,-98.18, , ,"","",357
10118808,CO., ,08/07/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,0, ,0,0, , ,0,0,0, ,0, , ,08/07/1955,1400,31.50,-106.18, , ,"","",358
10037010,FAYETTE CO., ,08/07/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,KY,CST, , ,C,67, ,0,0, , ,0,0,0, ,0, , ,08/07/1955,1500,38.00,-84.58, , ,"","",359
10092605,LOVE CO., ,08/07/1955,2000,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,85, ,0,0, , ,0,0,0, ,0, , ,08/07/1955,2000,33.88,-97.08, , ,"","",360
10092606,WASHITA CO., ,08/08/1955,1700,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,149, ,0,0, , ,0,0,0, ,0, , ,08/08/1955,1700,35.38,-99.40, , ,"","",361
10118809,CORYELL CO., ,08/09/1955,1715,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,99, ,0,0, , ,0,0,0, ,0, , ,08/09/1955,1715,31.40,-97.78, , ,"","",362
9990154,IMPERIAL CO., ,08/10/1955,2330,Thunderstorm Wind,0, ,0,0,0,0,CA,CST, , ,C,25, ,0,0, , ,0,0,0, ,0, , ,08/10/1955,2330,33.38,-114.80, , ,"","",363
9990155,IMPERIAL CO., ,08/11/1955,300,Thunderstorm Wind,0, ,0,0,0,0,CA,CST, , ,C,25, ,0,0, , ,0,0,0, ,0, , ,08/11/1955,300,33.08,-115.58, , ,"","",364
9990156,IMPERIAL CO., ,08/11/1955,300,Thunderstorm Wind,0, ,0,0,0,0,CA,CST, , ,C,25, ,0,0, , ,0,0,0, ,0, , ,08/11/1955,300,33.08,-115.58, , ,"","",365
9990264,PUEBLO CO., ,08/15/1955,1640,Thunderstorm Wind,0, ,0,0,0,0,CO,CST, , ,C,101, ,0,0, , ,0,0,0, ,0, , ,08/15/1955,1640,38.28,-104.50, , ,"","",366
10089707,GRAND FORKS CO., ,08/16/1955,2303,Thunderstorm Wind,78, ,0,0,0,0,ND,CST, , ,C,35, ,0,0, , ,0,0,0, ,0, , ,08/16/1955,2303,48.00,-97.18, , ,"","",367
10089708,GRAND FORKS CO., ,08/17/1955,10,Thunderstorm Wind,80, ,0,0,0,0,ND,CST, , ,C,35, ,0,0, , ,0,0,0, ,0, , ,08/17/1955,10,48.00,-97.18, , ,"","",368
10039467,GRAND TRAVERSE CO., ,08/20/1955,1040,Thunderstorm Wind,61, ,0,0,0,0,MI,CST, , ,C,55, ,0,0, , ,0,0,0, ,0, , ,08/20/1955,1040,44.50,-85.40, , ,"","",369
10037011,SHELBY CO., ,08/21/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,KY,CST, , ,C,211, ,0,0, , ,0,0,0, ,0, , ,08/21/1955,1500,38.20,-85.08, , ,"","",370
10111873,DOUGLAS CO., ,08/23/1955,1605,Thunderstorm Wind,70, ,0,0,0,0,SD,CST, , ,C,43, ,0,0, , ,0,0,0, ,0, , ,08/23/1955,1605,43.28,-98.08, , ,"","",371
10092607,CARTER CO., ,08/23/1955,1640,Thunderstorm Wind,52, ,0,0,0,0,OK,CST, , ,C,19, ,0,0, , ,0,0,0, ,0, , ,08/23/1955,1640,34.28,-97.00, , ,"","",372
10053180,NOBLES CO., ,08/23/1955,1700,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,105, ,0,0, , ,0,0,0, ,0, , ,08/23/1955,1700,43.58,-95.78, , ,"","",373
10053182,PIPESTONE CO., ,08/24/1955,200,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,117, ,0,0, , ,0,0,0, ,0, , ,08/24/1955,200,44.00,-96.28, , ,"","",374
10053183,KANDIYOHI CO., ,08/28/1955,2130,Thunderstorm Wind,0, ,0,0,0,0,MN,CST, , ,C,67, ,0,0, , ,0,0,0, ,0, , ,08/28/1955,2130,45.08,-95.00, , ,"","",375
10063683,BOONE CO., ,08/29/1955,1600,Thunderstorm Wind,0, ,0,0,0,0,MO,CST, , ,C,19, ,0,0, , ,0,0,0, ,0, , ,08/29/1955,1600,39.00,-92.40, , ,"","",376
10075664,MONROE CO., ,08/30/1955,1430,Thunderstorm Wind,65, ,0,0,0,0,NY,CST, , ,C,55, ,0,0, , ,0,0,0, ,0, , ,08/30/1955,1430,43.08,-77.68, , ,"","",377
9982831,PIMA CO., ,08/30/1955,1849,Thunderstorm Wind,60, ,0,0,0,0,AZ,CST, , ,C,19, ,0,0, , ,0,0,0, ,0, , ,08/30/1955,1849,32.08,-110.90, , ,"","",378
10092608,MAJOR CO., ,09/03/1955,1500,Thunderstorm Wind,0, ,0,0,0,0,OK,CST, , ,C,93, ,0,0, , ,0,0,0, ,0, , ,09/03/1955,1500,36.28,-98.50, , ,"","",379
10015683,POLK CO., ,09/09/1955,1030,Thunderstorm Wind,0, ,0,0,0,0,IA,CST, , ,C,153, ,0,0, , ,0,0,0, ,0, , ,09/09/1955,1030,41.50,-93.68, , ,"","",380
10117763,CRAWFORD CO., ,09/10/1955,1400,Thunderstorm Wind,0, ,0,0,0,0,PA,CST, , ,C,39, ,0,0, , ,0,0,0, ,0, , ,09/10/1955,1400,41.70,-79.78, , ,"","",381
10118814,TARRANT CO., ,09/10/1955,1821,Thunderstorm Wind,59, ,0,0,0,0,TX,CST, , ,C,439, ,0,0, , ,0,0,0, ,0, , ,09/10/1955,1821,32.78,-97.08, , ,"","",382
10010845,ROCK ISLAND CO., ,09/13/1955,1155,Thunderstorm Wind,65, ,0,0,0,0,IL,CST, , ,C,161, ,0,0, , ,0,0,0, ,0, , ,09/13/1955,1155,41.50,-90.50, , ,"","",383
10111876,BROWN CO., ,09/15/1955,1700,Thunderstorm Wind,75, ,0,0,0,0,SD,CST, , ,C,13, ,0,0, , ,0,0,0, ,0, , ,09/15/1955,1700,45.50,-98.40, , ,"","",384
10111877,BROWN CO., ,09/17/1955,2100,Thunderstorm Wind,70, ,0,0,0,0,SD,CST, , ,C,13, ,0,0, , ,0,0,0, ,0, , ,09/17/1955,2100,45.50,-98.40, , ,"","",385
10025411,GRAHAM CO., ,09/20/1955,1600,Thunderstorm Wind,77, ,0,0,0,0,KS,CST, , ,C,65, ,0,0, , ,0,0,0, ,0, , ,09/20/1955,1600,39.38,-99.78, , ,"","",386
10118816,POTTER CO., ,09/20/1955,1830,Thunderstorm Wind,0, ,0,0,0,0,TX,CST, , ,C,375, ,0,0, , ,0,0,0, ,0, , ,09/20/1955,1830,35.20,-101.68, , ,"","",387
10111879,CLAY CO., ,09/20/1955,1930,Thunderstorm Wind,0, ,0,0,0,0,SD,CST, , ,C,27, ,0,0, , ,0,0,0, ,0, , ,09/20/1955,1930,43.00,-96.90, , ,"","",388
10005160,TIPTON CO., ,09/21/1955,1800,Thunderstorm Wind,0, ,0,0,0,0,IN,CST, , ,C,159, ,0,0, , ,0,0,0, ,0, , ,09/21/1955,1800,40.28,-86.08, , ,"","",389
10010846,JERSEY CO., ,09/21/1955,1930,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,83, ,0,0, , ,0,0,0, ,0, , ,09/21/1955,1930,39.20,-90.18, , ,"","",390
10005161,MADISON CO., ,09/21/1955,2100,Thunderstorm Wind,0, ,0,0,0,0,IN,CST, , ,C,95, ,0,0, , ,0,0,0, ,0, , ,09/21/1955,2100,40.08,-85.68, , ,"","",391
10025417,LYON CO., ,09/22/1955,1911,Thunderstorm Wind,68, ,0,0,0,0,KS,CST, , ,C,111, ,0,0, , ,0,0,0, ,0, , ,09/22/1955,1911,38.28,-96.18, , ,"","",392
10010847,CASS CO., ,09/29/1955,1315,Thunderstorm Wind,0, ,0,0,0,0,IL,CST, , ,C,17, ,0,0, , ,0,0,0, ,0, , ,09/29/1955,1315,40.08,-90.50, , ,"","",393
10005162,CLARK CO., ,09/29/1955,1700,Thunderstorm Wind,0, ,0,0,0,0,IN,CST, , ,C,19, ,0,0, , ,0,0,0, ,0, , ,09/29/1955,1700,38.28,-85.78, , ,"","",394
